(26, 30, 33, 1)
(28, 30, 33, 1)
(15, 20, 34, 1)
(17, 20, 34, 1)
(14, 21, 34, 1)
(16, 21, 34, 1)
(18, 21, 34, 1)
(15, 22, 34, 1)
(17, 22, 34, 1)
(14, 23, 34, 1)
(16, 23, 34, 1)
(18, 23, 34, 1)
(20, 23, 34, 1)
(11, 24, 34, 1)
(13, 24, 34, 1)
(15, 24, 34, 1)
(17, 24, 34, 1)
(21, 24, 34, 1)
(12, 25, 34, 1)
(14, 25, 34, 1)
(18, 25, 34, 1)
(20, 25, 34, 1)
(9, 26, 34, 1)
(11, 26, 34, 1)
(13, 26, 34, 1)
(15, 26, 34, 1)
(17, 26, 34, 1)
(19, 26, 34, 1)
(21, 26, 34, 1)
(23, 26, 34, 1)
(8, 27, 34, 1)
(10, 27, 34, 1)
(12, 27, 34, 1)
(14, 27, 34, 1)
(16, 27, 34, 1)
(18, 27, 34, 1)
(22, 27, 34, 1)
(24, 27, 34, 1)
(9, 28, 34, 1)
(11, 28, 34, 1)
(15, 28, 34, 1)
(17, 28, 34, 1)
(21, 28, 34, 1)
(23, 28, 34, 1)
(6, 29, 34, 1)
(8, 29, 34, 1)
(10, 29, 34, 1)
(12, 29, 34, 1)
(16, 29, 34, 1)
(18, 29, 34, 1)
(20, 29, 34, 1)
(22, 29, 34, 1)
(26, 29, 34, 1)
(5, 30, 34, 1)
(7, 30, 34, 1)
(9, 30, 34, 1)
(11, 30, 34, 1)
(13, 30, 34, 1)
(15, 30, 34, 1)
(17, 30, 34, 1)
(19, 30, 34, 1)
(21, 30, 34, 1)
(23, 30, 34, 1)
(25, 30, 34, 1)
(27, 30, 34, 1)
(6, 31, 34, 1)
(8, 31, 34, 1)
(12, 31, 34, 1)
(14, 31, 34, 1)
(18, 31, 34, 1)
(20, 31, 34, 1)
(24, 31, 34, 1)
(26, 31, 34, 1)
(16, 18, 35, 1)
(16, 19, 35, 1)
(16, 20, 35, 1)
(18, 20, 35, 1)
(16, 21, 35, 1)
(18, 21, 35, 1)
(12, 22, 35, 1)
(13, 22, 35, 1)
(14, 22, 35, 1)
(15, 22, 35, 1)
(16, 22, 35, 1)
(17, 22, 35, 1)
(18, 22, 35, 1)
(19, 22, 35, 1)
(20, 22, 35, 1)
(12, 23, 35, 1)
(16, 23, 35, 1)
(18, 23, 35, 1)
(10, 24, 35, 1)
(11, 24, 35, 1)
(12, 24, 35, 1)
(14, 24, 35, 1)
(15, 24, 35, 1)
(16, 24, 35, 1)
(17, 24, 35, 1)
(18, 24, 35, 1)
(19, 24, 35, 1)
(20, 24, 35, 1)
(21, 24, 35, 1)
(22, 24, 35, 1)
(12, 25, 35, 1)
(14, 25, 35, 1)
(16, 25, 35, 1)
(18, 25, 35, 1)
(22, 25, 35, 1)
(9, 26, 35, 1)
(10, 26, 35, 1)
